"","subnum","food1","food2","food3","answer","rt"
"7646","sub-409","broccoli_7","ice_cream_1","sausage_1","ice_cream_1",3901
"7647","sub-409","gummy_bear_3","squash_6","muffin_8","squash_6",2173
"7648","sub-409","candy_cane_5","pineapple_6","onion_ring_2","onion_ring_2",3640
"7649","sub-409","gummy_bear_3","jelly_bean_7","popsicle_2","popsicle_2",4584
"7650","sub-409","chocolate_candy_4","ice_cream_1","grilled_cheese_4","grilled_cheese_4",2444
"7651","sub-409","candy_cane_5","soup_7","hot_dog_3","candy_cane_5",3080
"7652","sub-409","cake_7","chips_1","onion_ring_2","cake_7",2487
"7653","sub-409","jelly_bean_7","fried_chicken_7","onion_ring_2","jelly_bean_7",2251
"7654","sub-409","jelly_bean_7","cauliflower_3","soup_7","jelly_bean_7",2707
"7655","sub-409","mushroom_8","fried_chicken_7","hot_dog_3","mushroom_8",2939
"7657","sub-457","pineapple_6","raspberry_2","pie_4","pie_4",2254
"7658","sub-457","candy_cane_5","raspberry_2","french_fries_5","raspberry_2",3329
"7659","sub-457","mushroom_8","muffin_8","bacon_2","muffin_8",3163
"7660","sub-457","watermelon_6","doughnut_6","sausage_1","sausage_1",2643
"7661","sub-457","popsicle_2","potato_6","cinnamon_roll_7","potato_6",2049
"7662","sub-457","potato_6","cinnamon_roll_7","pie_4","potato_6",1734
"7663","sub-457","raspberry_2","mushroom_8","soup_7","soup_7",3107
"7664","sub-457","mushroom_8","cookie_7","grilled_cheese_4","cookie_7",2617
"7665","sub-457","jelly_bean_7","popsicle_2","onion_ring_2","onion_ring_2",2002
"7666","sub-457","gummy_bear_3","soup_7","fried_chicken_7","gummy_bear_3",3810
"7667","sub-457","popsicle_2","bean_8","cake_7","bean_8",2391
"7668","sub-457","bean_8","chips_1","fried_chicken_7","bean_8",2653
"7669","sub-457","bean_8","tomato_1","pie_4","pie_4",2388
"7670","sub-457","raspberry_2","broccoli_7","cake_7","cake_7",3870
"7671","sub-457","gummy_bear_3","strawberry_1","french_fries_5","strawberry_1",4899
"7672","sub-457","squash_6","cookie_7","crepe_2","squash_6",3756
"7673","sub-457","cookie_7","bacon_2","hot_dog_3","cookie_7",2525
"7675","sub-457","chocolate_candy_4","cinnamon_roll_7","pie_4","pie_4",4422
"7676","sub-457","jelly_bean_7","bean_8","cake_7","bean_8",1558
"7677","sub-457","candy_cane_5","pineapple_6","pie_4","candy_cane_5",3115
"7678","sub-301","popsicle_2","bean_8","hot_dog_3","bean_8",1867
"7679","sub-301","squash_6","cookie_7","fried_chicken_7","squash_6",2256
"7680","sub-301","apple_3","pineapple_6","strawberry_1","apple_3",1369
"7681","sub-301","broccoli_7","potato_6","chocolate_candy_4","chocolate_candy_4",3073
"7682","sub-301","pineapple_6","bean_8","squash_6","bean_8",1568
"7683","sub-301","strawberry_1","cinnamon_roll_7","chips_1","strawberry_1",1267
"7684","sub-301","tomato_1","crepe_2","mac_and_cheese_7","tomato_1",1512
"7685","sub-301","jelly_bean_7","rice_5","mac_and_cheese_7","jelly_bean_7",1297
"7686","sub-301","apple_3","rice_5","muffin_8","rice_5",1643
"7687","sub-301","gummy_bear_3","raspberry_2","rice_5","rice_5",1628
"7688","sub-301","watermelon_6","mushroom_8","cookie_7","cookie_7",2158
"7689","sub-301","jelly_bean_7","chocolate_candy_4","grilled_cheese_4","grilled_cheese_4",1716
"7690","sub-301","cauliflower_3","cinnamon_roll_7","doughnut_6","cauliflower_3",1154
"7691","sub-301","squash_6","cinnamon_roll_7","ice_cream_1","squash_6",1100
"7692","sub-301","rice_5","cake_7","cookie_7","rice_5",2149
"7693","sub-301","popsicle_2","soup_7","grilled_cheese_4","popsicle_2",938
"7694","sub-301","bean_8","crepe_2","mac_and_cheese_7","bean_8",1957
"7696","sub-301","candy_cane_5","muffin_8","french_fries_5","french_fries_5",2703
"7697","sub-301","potato_6","rice_5","mac_and_cheese_7","rice_5",2128
"7699","sub-301","candy_cane_5","jelly_bean_7","doughnut_6","candy_cane_5",2484
"7700","sub-458","ice_cream_1","mac_and_cheese_7","onion_ring_2","ice_cream_1",5030
"7701","sub-458","potato_6","fried_chicken_7","grilled_cheese_4","potato_6",5818
"7703","sub-458","raspberry_2","rice_5","squash_6","rice_5",3018
"7704","sub-458","watermelon_6","soup_7","doughnut_6","doughnut_6",4458
"7705","sub-458","jelly_bean_7","tomato_1","cake_7","tomato_1",2426
"7706","sub-458","jelly_bean_7","cauliflower_3","hot_dog_3","cauliflower_3",5646
"7707","sub-458","broccoli_7","doughnut_6","onion_ring_2","broccoli_7",2555
"7708","sub-458","apple_3","cookie_7","doughnut_6","apple_3",2344
"7709","sub-458","jelly_bean_7","chocolate_candy_4","doughnut_6","chocolate_candy_4",5918
"7710","sub-458","candy_cane_5","chocolate_candy_4","onion_ring_2","onion_ring_2",2071
"7711","sub-458","pineapple_6","tomato_1","onion_ring_2","onion_ring_2",1887
"7712","sub-458","strawberry_1","cake_7","chocolate_candy_4","strawberry_1",2196
"7713","sub-458","mushroom_8","pie_4","french_fries_5","mushroom_8",2742
"7714","sub-458","gummy_bear_3","strawberry_1","cinnamon_roll_7","strawberry_1",2240
"7715","sub-458","crepe_2","muffin_8","sausage_1","sausage_1",4342
"7716","sub-458","jelly_bean_7","pie_4","chips_1","pie_4",4346
"7717","sub-458","bean_8","muffin_8","bacon_2","muffin_8",4669
"7719","sub-458","gummy_bear_3","watermelon_6","soup_7","watermelon_6",3123
"7720","sub-458","bean_8","broccoli_7","doughnut_6","doughnut_6",3425
"7721","sub-458","gummy_bear_3","jelly_bean_7","rice_5","rice_5",3313
"7722","sub-459","apple_3","tomato_1","mac_and_cheese_7","mac_and_cheese_7",2280
"7723","sub-459","grilled_cheese_4","hot_dog_3","onion_ring_2","onion_ring_2",1830
"7724","sub-459","broccoli_7","chips_1","sausage_1","broccoli_7",1742
"7725","sub-459","rice_5","chocolate_candy_4","hot_dog_3","chocolate_candy_4",1566
"7726","sub-459","broccoli_7","rice_5","onion_ring_2","broccoli_7",1051
"7728","sub-459","soup_7","doughnut_6","pie_4","soup_7",1967
"7729","sub-459","cauliflower_3","chips_1","hot_dog_3","cauliflower_3",1790
"7730","sub-459","raspberry_2","broccoli_7","fried_chicken_7","fried_chicken_7",1657
"7731","sub-459","mushroom_8","grilled_cheese_4","mac_and_cheese_7","grilled_cheese_4",3169
"7732","sub-459","apple_3","raspberry_2","cinnamon_roll_7","cinnamon_roll_7",2320
"7733","sub-459","cauliflower_3","chocolate_candy_4","crepe_2","cauliflower_3",2337
"7734","sub-459","raspberry_2","tomato_1","crepe_2","tomato_1",1985
"7735","sub-459","candy_cane_5","popsicle_2","pie_4","candy_cane_5",2829
"7736","sub-459","tomato_1","chips_1","onion_ring_2","tomato_1",2180
"7737","sub-459","rice_5","cookie_7","pie_4","rice_5",2107
"7738","sub-459","popsicle_2","grilled_cheese_4","onion_ring_2","popsicle_2",2534
"7739","sub-459","strawberry_1","potato_6","soup_7","soup_7",2250
"7740","sub-459","broccoli_7","chips_1","french_fries_5","broccoli_7",2101
"7741","sub-459","gummy_bear_3","broccoli_7","cake_7","gummy_bear_3",2157
"7743","sub-459","mushroom_8","bacon_2","hot_dog_3","mushroom_8",2131
"7766","sub-460","mushroom_8","rice_5","doughnut_6","doughnut_6",6061
"7767","sub-460","squash_6","crepe_2","mac_and_cheese_7","mac_and_cheese_7",9912
"7769","sub-460","popsicle_2","rice_5","fried_chicken_7","popsicle_2",6927
"7770","sub-460","candy_cane_5","broccoli_7","chips_1","candy_cane_5",6314
"7771","sub-460","candy_cane_5","muffin_8","onion_ring_2","onion_ring_2",8623
"7772","sub-460","pineapple_6","cinnamon_roll_7","bacon_2","pineapple_6",8327
"7773","sub-460","strawberry_1","broccoli_7","cookie_7","cookie_7",1989
"7774","sub-460","mushroom_8","soup_7","grilled_cheese_4","mushroom_8",5028
"7775","sub-460","squash_6","ice_cream_1","grilled_cheese_4","ice_cream_1",3478
"7776","sub-460","ice_cream_1","pie_4","fried_chicken_7","pie_4",8652
"7777","sub-460","popsicle_2","potato_6","cake_7","potato_6",3751
"7778","sub-460","raspberry_2","cinnamon_roll_7","french_fries_5","raspberry_2",2820
"7779","sub-460","apple_3","grilled_cheese_4","onion_ring_2","apple_3",3023
"7780","sub-460","strawberry_1","watermelon_6","rice_5","rice_5",4837
"7781","sub-460","popsicle_2","chocolate_candy_4","pie_4","chocolate_candy_4",5790
"7782","sub-460","raspberry_2","potato_6","ice_cream_1","ice_cream_1",5199
"7783","sub-460","apple_3","mushroom_8","chips_1","chips_1",6816
"7784","sub-460","pineapple_6","soup_7","sausage_1","sausage_1",3730
"7786","sub-460","apple_3","candy_cane_5","cake_7","apple_3",3416
"7787","sub-460","strawberry_1","soup_7","ice_cream_1","ice_cream_1",4987
"7788","sub-461","apple_3","soup_7","muffin_8","apple_3",5586
"7789","sub-461","broccoli_7","chocolate_candy_4","doughnut_6","broccoli_7",2750
"7790","sub-461","strawberry_1","tomato_1","chocolate_candy_4","chocolate_candy_4",1844
"7791","sub-461","pineapple_6","popsicle_2","tomato_1","popsicle_2",2664
"7792","sub-461","bean_8","cookie_7","onion_ring_2","bean_8",4118
"7793","sub-461","apple_3","chips_1","onion_ring_2","apple_3",1974
"7794","sub-461","cookie_7","doughnut_6","fried_chicken_7","fried_chicken_7",2702
"7795","sub-461","apple_3","bean_8","bacon_2","apple_3",2312
"7796","sub-461","apple_3","ice_cream_1","bacon_2","bacon_2",4287
"7797","sub-461","soup_7","tomato_1","pie_4","tomato_1",6691
"7798","sub-461","jelly_bean_7","cinnamon_roll_7","muffin_8","jelly_bean_7",2196
"7799","sub-461","squash_6","tomato_1","chips_1","chips_1",16511
"7801","sub-461","apple_3","raspberry_2","chips_1","chips_1",1575
"7803","sub-461","watermelon_6","crepe_2","fried_chicken_7","fried_chicken_7",5276
"7804","sub-461","raspberry_2","strawberry_1","soup_7","soup_7",2157
"7805","sub-461","apple_3","mushroom_8","potato_6","apple_3",4942
"7806","sub-461","soup_7","cookie_7","chips_1","cookie_7",3294
"7807","sub-461","candy_cane_5","watermelon_6","bacon_2","bacon_2",5654
"7808","sub-461","mushroom_8","cookie_7","mac_and_cheese_7","cookie_7",3070
"7809","sub-461","mushroom_8","potato_6","rice_5","rice_5",14197
"7810","sub-462","soup_7","tomato_1","sausage_1","sausage_1",9778
"7811","sub-462","gummy_bear_3","cake_7","cinnamon_roll_7","gummy_bear_3",2443
"7812","sub-462","gummy_bear_3","cauliflower_3","fried_chicken_7","gummy_bear_3",5253
"7813","sub-462","apple_3","strawberry_1","cauliflower_3","cauliflower_3",1473
"7814","sub-462","watermelon_6","soup_7","squash_6","soup_7",1969
"7815","sub-462","broccoli_7","tomato_1","french_fries_5","french_fries_5",1570
"7816","sub-462","watermelon_6","tomato_1","fried_chicken_7","fried_chicken_7",1621
"7817","sub-462","mushroom_8","potato_6","fried_chicken_7","fried_chicken_7",3845
"7818","sub-462","apple_3","cake_7","fried_chicken_7","fried_chicken_7",3900
"7819","sub-462","cauliflower_3","fried_chicken_7","onion_ring_2","fried_chicken_7",3296
"7821","sub-462","gummy_bear_3","cinnamon_roll_7","pie_4","gummy_bear_3",1246
"7822","sub-462","potato_6","tomato_1","onion_ring_2","onion_ring_2",2037
"7824","sub-462","candy_cane_5","rice_5","cinnamon_roll_7","candy_cane_5",2202
"7825","sub-462","cauliflower_3","mac_and_cheese_7","sausage_1","mac_and_cheese_7",3743
"7826","sub-462","broccoli_7","french_fries_5","fried_chicken_7","broccoli_7",3300
"7827","sub-462","cake_7","cookie_7","french_fries_5","french_fries_5",2500
"7828","sub-462","gummy_bear_3","rice_5","soup_7","gummy_bear_3",12668
"7829","sub-462","broccoli_7","squash_6","grilled_cheese_4","grilled_cheese_4",2046
"7830","sub-462","apple_3","raspberry_2","tomato_1","tomato_1",5737
"7831","sub-462","potato_6","chocolate_candy_4","sausage_1","chocolate_candy_4",4090
"7832","sub-463","gummy_bear_3","cookie_7","bacon_2","bacon_2",4579
"7833","sub-463","candy_cane_5","broccoli_7","hot_dog_3","broccoli_7",10547
"7834","sub-463","potato_6","bacon_2","onion_ring_2","potato_6",8743
"7836","sub-463","strawberry_1","ice_cream_1","pie_4","strawberry_1",10778
"7837","sub-463","pineapple_6","mushroom_8","cookie_7","cookie_7",8175
"7838","sub-463","mushroom_8","hot_dog_3","mac_and_cheese_7","mushroom_8",12143
"7839","sub-463","gummy_bear_3","cake_7","crepe_2","gummy_bear_3",14797
"7840","sub-463","watermelon_6","soup_7","cookie_7","watermelon_6",13435
"7841","sub-463","cinnamon_roll_7","crepe_2","sausage_1","sausage_1",15456
"7842","sub-463","broccoli_7","crepe_2","ice_cream_1","broccoli_7",7831
"7843","sub-463","apple_3","cake_7","sausage_1","apple_3",10402
"7844","sub-463","broccoli_7","crepe_2","pie_4","broccoli_7",5705
"7845","sub-463","watermelon_6","cookie_7","onion_ring_2","watermelon_6",7759
"7846","sub-463","raspberry_2","mushroom_8","chips_1","chips_1",7461
"7847","sub-463","apple_3","rice_5","pie_4","pie_4",11723
"7848","sub-463","jelly_bean_7","strawberry_1","chips_1","strawberry_1",6256
"7849","sub-463","cauliflower_3","mushroom_8","ice_cream_1","ice_cream_1",8625
"7850","sub-463","mushroom_8","bacon_2","french_fries_5","mushroom_8",6864
"7851","sub-463","chocolate_candy_4","cookie_7","french_fries_5","french_fries_5",6929
"7852","sub-463","broccoli_7","mushroom_8","bacon_2","bacon_2",9358
"7854","sub-464","gummy_bear_3","ice_cream_1","grilled_cheese_4","grilled_cheese_4",5632
"7855","sub-464","broccoli_7","cinnamon_roll_7","hot_dog_3","broccoli_7",6297
"7856","sub-464","bean_8","onion_ring_2","sausage_1","bean_8",5261
"7857","sub-464","mushroom_8","doughnut_6","mac_and_cheese_7","doughnut_6",4194
"7858","sub-464","apple_3","strawberry_1","crepe_2","crepe_2",2323
"7859","sub-464","popsicle_2","mushroom_8","sausage_1","popsicle_2",2706
"7860","sub-464","tomato_1","doughnut_6","onion_ring_2","tomato_1",5711
"7861","sub-464","broccoli_7","cauliflower_3","chips_1","chips_1",1801
"7862","sub-464","pineapple_6","raspberry_2","grilled_cheese_4","grilled_cheese_4",2528
"7864","sub-464","rice_5","tomato_1","french_fries_5","french_fries_5",12935
"7865","sub-464","pineapple_6","rice_5","cake_7","cake_7",2085
"7866","sub-464","squash_6","bacon_2","fried_chicken_7","squash_6",3218
"7868","sub-464","candy_cane_5","gummy_bear_3","ice_cream_1","ice_cream_1",7838
"7869","sub-464","soup_7","cookie_7","pie_4","soup_7",4795
"7870","sub-464","rice_5","crepe_2","mac_and_cheese_7","rice_5",6602
"7871","sub-464","bean_8","hot_dog_3","onion_ring_2","bean_8",1880
"7872","sub-464","mushroom_8","chocolate_candy_4","crepe_2","mushroom_8",2313
"7873","sub-464","bean_8","cake_7","bacon_2","bean_8",2441
"7874","sub-464","popsicle_2","rice_5","bacon_2","rice_5",1818
"7875","sub-464","pineapple_6","mushroom_8","grilled_cheese_4","grilled_cheese_4",4009
"7876","sub-465","gummy_bear_3","bean_8","cauliflower_3","cauliflower_3",12099
"7877","sub-465","strawberry_1","bean_8","ice_cream_1","bean_8",5965
"7878","sub-465","watermelon_6","soup_7","pie_4","watermelon_6",8056
"7879","sub-465","popsicle_2","broccoli_7","cake_7","broccoli_7",3470
"7880","sub-465","popsicle_2","rice_5","grilled_cheese_4","popsicle_2",4315
"7881","sub-465","apple_3","potato_6","tomato_1","tomato_1",15088
"7882","sub-465","apple_3","potato_6","fried_chicken_7","fried_chicken_7",6189
"7884","sub-465","apple_3","tomato_1","ice_cream_1","ice_cream_1",3162
"7885","sub-465","broccoli_7","crepe_2","mac_and_cheese_7","mac_and_cheese_7",13542
"7886","sub-465","bean_8","broccoli_7","ice_cream_1","broccoli_7",3833
"7887","sub-465","cookie_7","bacon_2","mac_and_cheese_7","bacon_2",7020
"7888","sub-465","jelly_bean_7","raspberry_2","pie_4","jelly_bean_7",7321
"7889","sub-465","mushroom_8","ice_cream_1","onion_ring_2","ice_cream_1",4371
"7890","sub-465","jelly_bean_7","mac_and_cheese_7","sausage_1","jelly_bean_7",10874
"7891","sub-465","pie_4","french_fries_5","hot_dog_3","french_fries_5",2822
"7892","sub-465","strawberry_1","cake_7","hot_dog_3","hot_dog_3",4031
"7893","sub-465","doughnut_6","muffin_8","hot_dog_3","doughnut_6",4327
"7894","sub-465","rice_5","pie_4","fried_chicken_7","pie_4",4414
"7895","sub-465","jelly_bean_7","cookie_7","mac_and_cheese_7","jelly_bean_7",3723
"7897","sub-465","rice_5","cookie_7","muffin_8","cookie_7",3117
"7898","sub-358","jelly_bean_7","crepe_2","french_fries_5","jelly_bean_7",8027
"7899","sub-358","soup_7","doughnut_6","ice_cream_1","soup_7",1679
"7900","sub-358","apple_3","cake_7","chocolate_candy_4","apple_3",2040
"7901","sub-358","popsicle_2","squash_6","onion_ring_2","popsicle_2",3239
"7902","sub-358","cauliflower_3","tomato_1","crepe_2","crepe_2",2918
"7903","sub-358","soup_7","bacon_2","fried_chicken_7","soup_7",1702
"7904","sub-358","cauliflower_3","soup_7","chips_1","chips_1",3086
"7905","sub-358","cauliflower_3","bacon_2","chips_1","cauliflower_3",1535
"7906","sub-358","strawberry_1","mushroom_8","sausage_1","sausage_1",2607
"7907","sub-358","pineapple_6","cinnamon_roll_7","mac_and_cheese_7","pineapple_6",8361
"7908","sub-358","popsicle_2","cake_7","doughnut_6","popsicle_2",1567
"7909","sub-358","raspberry_2","cauliflower_3","squash_6","raspberry_2",2486
"7910","sub-358","raspberry_2","cake_7","fried_chicken_7","raspberry_2",1878
"7912","sub-358","broccoli_7","rice_5","soup_7","broccoli_7",11846
"7913","sub-358","pineapple_6","cookie_7","grilled_cheese_4","pineapple_6",2311
"7914","sub-358","gummy_bear_3","broccoli_7","french_fries_5","broccoli_7",2559
"7915","sub-358","apple_3","crepe_2","bacon_2","apple_3",8983
"7916","sub-358","candy_cane_5","jelly_bean_7","broccoli_7","broccoli_7",2911
"7917","sub-358","apple_3","tomato_1","cookie_7","cookie_7",1478
"7918","sub-358","gummy_bear_3","soup_7","crepe_2","gummy_bear_3",1864
"7920","sub-440","raspberry_2","pie_4","french_fries_5","french_fries_5",3834
"7921","sub-440","cake_7","hot_dog_3","onion_ring_2","cake_7",8112
"7922","sub-440","apple_3","watermelon_6","french_fries_5","french_fries_5",4949
"7923","sub-440","strawberry_1","cinnamon_roll_7","crepe_2","strawberry_1",6675
"7924","sub-440","strawberry_1","chips_1","sausage_1","strawberry_1",6741
"7925","sub-440","watermelon_6","cinnamon_roll_7","chips_1","watermelon_6",7238
"7926","sub-440","apple_3","pie_4","french_fries_5","french_fries_5",5873
"7927","sub-440","squash_6","crepe_2","muffin_8","squash_6",7377
"7929","sub-440","mushroom_8","soup_7","cake_7","cake_7",8909
"7930","sub-440","gummy_bear_3","pineapple_6","doughnut_6","pineapple_6",5113
"7931","sub-440","rice_5","cake_7","mac_and_cheese_7","cake_7",7861
"7932","sub-440","bean_8","tomato_1","onion_ring_2","onion_ring_2",6153
"7933","sub-440","apple_3","raspberry_2","doughnut_6","doughnut_6",4111
"7934","sub-440","tomato_1","cake_7","chocolate_candy_4","tomato_1",6772
"7935","sub-440","broccoli_7","crepe_2","french_fries_5","broccoli_7",6888
"7936","sub-440","cinnamon_roll_7","muffin_8","sausage_1","sausage_1",4592
"7937","sub-440","pineapple_6","rice_5","mac_and_cheese_7","pineapple_6",5374
"7938","sub-440","pineapple_6","crepe_2","bacon_2","pineapple_6",6071
"7940","sub-440","chocolate_candy_4","doughnut_6","sausage_1","sausage_1",5582
"7941","sub-440","gummy_bear_3","raspberry_2","crepe_2","raspberry_2",10089
"7964","sub-466","popsicle_2","rice_5","soup_7","popsicle_2",4324
"7965","sub-466","apple_3","jelly_bean_7","cake_7","apple_3",6395
"7966","sub-466","jelly_bean_7","pineapple_6","ice_cream_1","pineapple_6",4381
"7967","sub-466","popsicle_2","cake_7","sausage_1","sausage_1",2518
"7968","sub-466","candy_cane_5","cake_7","muffin_8","candy_cane_5",2620
"7969","sub-466","candy_cane_5","tomato_1","bacon_2","bacon_2",7079
"7970","sub-466","popsicle_2","potato_6","squash_6","popsicle_2",2117
"7971","sub-466","apple_3","candy_cane_5","chips_1","apple_3",7124
